name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
LAH1	SEEG	V	n/a	n/a	LAH	500	depth	n/a
LAH2	SEEG	V	n/a	n/a	LAH	500	depth	n/a
LAH3	SEEG	V	n/a	n/a	LAH	500	depth	n/a
LAH4	SEEG	V	n/a	n/a	LAH	500	depth	n/a
LAH5	SEEG	V	n/a	n/a	LAH	500	depth	n/a
LAH6	SEEG	V	n/a	n/a	LAH	500	depth	n/a
LAH7	SEEG	V	n/a	n/a	LAH	500	depth	n/a
LAH8	SEEG	V	n/a	n/a	LAH	500	depth	n/a
LAH9	SEEG	V	n/a	n/a	LAH	500	depth	n/a
LAH10	SEEG	V	n/a	n/a	LAH	500	depth	n/a
LMH1	SEEG	V	n/a	n/a	LMH	500	depth	n/a
LMH2	SEEG	V	n/a	n/a	LMH	500	depth	n/a
LMH3	SEEG	V	n/a	n/a	LMH	500	depth	n/a
LMH4	SEEG	V	n/a	n/a	LMH	500	depth	n/a
LMH5	SEEG	V	n/a	n/a	LMH	500	depth	n/a
LMH6	SEEG	V	n/a	n/a	LMH	500	depth	n/a
LMH7	SEEG	V	n/a	n/a	LMH	500	depth	n/a
LMH8	SEEG	V	n/a	n/a	LMH	500	depth	n/a
LMH9	SEEG	V	n/a	n/a	LMH	500	depth	n/a
LMH10	SEEG	V	n/a	n/a	LMH	500	depth	n/a
LPH1	SEEG	V	n/a	n/a	LPH	500	depth	n/a
LPH2	SEEG	V	n/a	n/a	LPH	500	depth	n/a
LPH3	SEEG	V	n/a	n/a	LPH	500	depth	n/a
LPH4	SEEG	V	n/a	n/a	LPH	500	depth	n/a
LPH5	SEEG	V	n/a	n/a	LPH	500	depth	n/a
LPH6	SEEG	V	n/a	n/a	LPH	500	depth	n/a
LPH7	SEEG	V	n/a	n/a	LPH	500	depth	n/a
LPH8	SEEG	V	n/a	n/a	LPH	500	depth	n/a
LPH9	SEEG	V	n/a	n/a	LPH	500	depth	n/a
LPH10	SEEG	V	n/a	n/a	LPH	500	depth	n/a
RPG1	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG2	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG3	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG4	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG5	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG6	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG7	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG8	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG9	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG10	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG11	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG12	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG13	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG14	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG15	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG16	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG17	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG18	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG19	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG20	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG21	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG22	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG23	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG24	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG25	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG26	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG27	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG28	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG29	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG30	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG31	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG32	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG33	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG34	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG35	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG36	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG37	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG38	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG39	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG40	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG41	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG42	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG43	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG44	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG45	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG46	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG47	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG48	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG49	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG50	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG51	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG52	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG53	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG54	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG55	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG56	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG57	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG58	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG59	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG60	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG61	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG62	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG63	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RPG64	ECOG	V	n/a	n/a	RPG	500	grid	n/a
RLOS1	ECOG	V	n/a	n/a	RLOS	500	strip	n/a
RLOS2	ECOG	V	n/a	n/a	RLOS	500	strip	n/a
RLOS3	ECOG	V	n/a	n/a	RLOS	500	strip	n/a
RLOS4	ECOG	V	n/a	n/a	RLOS	500	strip	n/a
RLTS1	ECOG	V	n/a	n/a	RLTS	500	strip	n/a
RLTS2	ECOG	V	n/a	n/a	RLTS	500	strip	n/a
RLTS3	ECOG	V	n/a	n/a	RLTS	500	strip	n/a
RLTS4	ECOG	V	n/a	n/a	RLTS	500	strip	n/a
LOC1	ECOG	V	n/a	n/a	LOC	500	strip	n/a
LOC2	ECOG	V	n/a	n/a	LOC	500	strip	n/a
LOC3	ECOG	V	n/a	n/a	LOC	500	strip	n/a
LOC4	ECOG	V	n/a	n/a	LOC	500	strip	n/a
RAFS1	ECOG	V	n/a	n/a	RAFS	500	strip	n/a
RAFS2	ECOG	V	n/a	n/a	RAFS	500	strip	n/a
RAFS3	ECOG	V	n/a	n/a	RAFS	500	strip	n/a
RAFS4	ECOG	V	n/a	n/a	RAFS	500	strip	n/a
RLOPA1	ECOG	V	n/a	n/a	RLOPA	500	strip	n/a
RLOPA2	ECOG	V	n/a	n/a	RLOPA	500	strip	n/a
RLOPA3	ECOG	V	n/a	n/a	RLOPA	500	strip	n/a
RLOPA4	ECOG	V	n/a	n/a	RLOPA	500	strip	n/a
RLOPB1	ECOG	V	n/a	n/a	RLOPB	500	strip	n/a
RLOPB2	ECOG	V	n/a	n/a	RLOPB	500	strip	n/a
RLOPB3	ECOG	V	n/a	n/a	RLOPB	500	strip	n/a
RLOPB4	ECOG	V	n/a	n/a	RLOPB	500	strip	n/a
RLOAA1	ECOG	V	n/a	n/a	RLOAA	500	strip	n/a
RLOAA2	ECOG	V	n/a	n/a	RLOAA	500	strip	n/a
RLOAA3	ECOG	V	n/a	n/a	RLOAA	500	strip	n/a
RLOAA4	ECOG	V	n/a	n/a	RLOAA	500	strip	n/a
RLOAB1	ECOG	V	n/a	n/a	RLOAB	500	strip	n/a
RLOAB2	ECOG	V	n/a	n/a	RLOAB	500	strip	n/a
RLOAB3	ECOG	V	n/a	n/a	RLOAB	500	strip	n/a
RLOAB4	ECOG	V	n/a	n/a	RLOAB	500	strip	n/a
