name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
LB1-LB2	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB2-LB3	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB3-LB4	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB4-LB5	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB5-LB6	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB6-LB7	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB7-LB8	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB8-LB9	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB10-LB9	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LC1-LC2	SEEG	V	n/a	n/a	bipolar	LC	1000	depth	n/a
LC2-LC3	SEEG	V	n/a	n/a	bipolar	LC	1000	depth	n/a
LC3-LC4	SEEG	V	n/a	n/a	bipolar	LC	1000	depth	n/a
LC4-LC5	SEEG	V	n/a	n/a	bipolar	LC	1000	depth	n/a
LC5-LC6	SEEG	V	n/a	n/a	bipolar	LC	1000	depth	n/a
LC6-LC7	SEEG	V	n/a	n/a	bipolar	LC	1000	depth	n/a
LC7-LC8	SEEG	V	n/a	n/a	bipolar	LC	1000	depth	n/a
LC8-LC9	SEEG	V	n/a	n/a	bipolar	LC	1000	depth	n/a
LC10-LC9	SEEG	V	n/a	n/a	bipolar	LC	1000	depth	n/a
LI1-LI2	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI2-LI3	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI3-LI4	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI4-LI5	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI5-LI6	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI6-LI7	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI7-LI8	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI8-LI9	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI10-LI9	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LO1-LO2	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO2-LO3	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO3-LO4	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO4-LO5	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO5-LO6	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO6-LO7	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO7-LO8	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO8-LO9	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO10-LO9	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LQ1-LQ2	SEEG	V	n/a	n/a	bipolar	LQ	1000	depth	n/a
LQ2-LQ3	SEEG	V	n/a	n/a	bipolar	LQ	1000	depth	n/a
LQ3-LQ4	SEEG	V	n/a	n/a	bipolar	LQ	1000	depth	n/a
LQ4-LQ5	SEEG	V	n/a	n/a	bipolar	LQ	1000	depth	n/a
LQ5-LQ6	SEEG	V	n/a	n/a	bipolar	LQ	1000	depth	n/a
LQ6-LQ7	SEEG	V	n/a	n/a	bipolar	LQ	1000	depth	n/a
LQ7-LQ8	SEEG	V	n/a	n/a	bipolar	LQ	1000	depth	n/a
