name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
TG1-TG2	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG2-TG3	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG3-TG4	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG4-TG5	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG5-TG6	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG6-TG7	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG7-TG8	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG8-TG9	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG9-TG10	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG10-TG11	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG11-TG12	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG12-TG13	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG13-TG14	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG14-TG15	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG15-TG16	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG16-TG18	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG18-TG19	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG19-TG20	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG20-TG21	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG21-TG22	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG22-TG23	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG23-TG24	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG24-TG26	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG26-TG27	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG27-TG28	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG28-TG29	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG29-TG30	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG30-TG31	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG31-TG32	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG32-TG1	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TT1-TT2	ECOG	V	n/a	n/a	bipolar	TT	1000	strip	n/a
TT3-TT4	ECOG	V	n/a	n/a	bipolar	TT	1000	strip	n/a
